"original_text","final_text","sentiment","sentiment_label","__index_level_0__"
"@saiful_mujani @jokowi @prabowo @SBYudhoyono Ada pertunjukan2 &amp; ritualnya tersendiri yg efektif bisa mengantisipasi hal tsb. 

Pakde @jokowi, Opung, Bahlil n the gang sepertinya menguasai pola2 manuver membenturkan &amp; mengusik sisi primordial masy akar rumput. Yg mana itu diyakini mampu melemahkan semangat penegakan hukum..","ada pertunjukan2 &amp; ritualnya tersendiri yg efektif bisa mengantisipasi hal tsb. pakde opung, bahlil n the gang sepertinya menguasai pola2 manuver membenturkan &amp; mengusik sisi primordial masy akar rumput. yg mana itu diyakini mampu melemahkan semangat penegakan hukum..",2,"positive",8292
"@FradaRandi1 Prabowo bergerak untuk ekonomi lebih kuat: jalin mitra baru, optimalkan SDA kita, dan bikin konsumsi lokal makin cetar untuk lawan tarif AS","prabowo bergerak untuk ekonomi lebih kuat: jalin mitra baru, optimalkan sda kita, dan bikin konsumsi lokal makin cetar untuk lawan tarif as",0,"negative",7002
"@anfess_ -Sejarah/Lore
-Sosial Budaya (pakaian, arsitektural, bahasa, teknologi, kepercayaan, sistem pemerintahan &amp; sosial, dll)
-Geografi &amp; iklim
-Hubungan antar manusia dr berbagai lokasi tsb

my g.o.a.t kalo masalah World Building itu LOTR (bukan anime sih)
*gambar hanya pemanis https://t.co/2vwRXZgace","-sejarah/lore -sosial budaya (pakaian, arsitektural, bahasa, teknologi, kepercayaan, sistem pemerintahan &amp; sosial, dll) -geografi &amp; iklim -hubungan antar manusia dr berbagai lokasi tsb my g.o.a.t kalo masalah world building itu lotr (bukan anime sih) *gambar hanya pemanis",0,"negative",8654
"Bhabinkamtibmas Kel.Pegangsaan Dua Polsek Kelapa Gading Brigadir Ribowo Utomo melaksanakan kegiatan Pekarangan Pangan Bergizi untuk ketahanan pangan dalam rangka Program 100 Hari Presiden RI bersama kelompok pengelola Bpk Jambul di Jl. H. Oyar RW 02 Kel. Pegangsaan Dua https://t.co/TETLA7Ganj","bhabinkamtibmas kel.pegangsaan dua polsek kelapa gading brigadir ribowo utomo melaksanakan kegiatan pekarangan pangan bergizi untuk ketahanan pangan dalam rangka program 100 hari presiden ri bersama kelompok pengelola bpk jambul di jl. h. oyar rw 02 kel. pegangsaan dua",2,"positive",1339
"@ekokuntadhi1 Presiden kok mengurusi hal semacam ini, harusnya masalah ini diserahkan ke Menteri.
Pikir dong nasib mahasiswa yg di stop bantuan pendidikan, karyawan yg kena PHK, dan pelajar yg belum mendapat makan bergizi gratis.
Ini sesuai janji kampanye agar tidak omon-omon pak @prabowo.","presiden kok mengurusi hal semacam ini, harusnya masalah ini diserahkan ke menteri. pikir dong nasib mahasiswa yg di stop bantuan pendidikan, karyawan yg kena phk, dan pelajar yg belum mendapat makan bergizi gratis. ini sesuai janji kampanye agar tidak omon-omon pak",2,"positive",3435
"Kepentingan mereka sejatinya serupa dengan kepentingan para elit politik secara keseluruhan. “Tongkat dan Wortel” digunakan Rezim Prabowo-Gibran berhadapan dengan PDI Perjuangan dalam masa negosiasi ini. Sedangkan gerakan kembali berkembang dengan hastag #IndonesiaGelap namun msh","kepentingan mereka sejatinya serupa dengan kepentingan para elit politik secara keseluruhan. “tongkat dan wortel” digunakan rezim prabowo-gibran berhadapan dengan pdi perjuangan dalam masa negosiasi ini. sedangkan gerakan kembali berkembang dengan hastag namun msh",1,"neutral",2646
"@ruslimuhyidin1 @urmoodboostyy @prillyyla @prabowo @aniesbaswedan Ambrug ihsg baru kemarin2???? Udah dari taun lalu bang 🤣🤣🤣 dr jaman pemutihan utang umkm asing dah narik semua dr bbri","ambrug ihsg baru kemarin2???? udah dari taun lalu bang 🤣🤣🤣 dr jaman pemutihan utang umkm asing dah narik semua dr bbri",0,"negative",6010
"@EmmanuelMacron @prabowo Terimakasih bapak Presiden Macron!

Semoga Prancis dan Uni Eropa terus konsisten dalam penegakan demokrasi di dunia ini!

🇮🇩🇫🇷🇪🇺","terimakasih bapak presiden macron! semoga prancis dan uni eropa terus konsisten dalam penegakan demokrasi di dunia ini! 🇮🇩🇫🇷🇪🇺",2,"positive",8298
"@FradaRandi1 Langkah keren dari Prabowo buat ekonomi: jalin lebih banyak mitra, SDA kita optimalkan, konsumsi dalam negeri lebih kuat buat tarif AS","langkah keren dari prabowo buat ekonomi: jalin lebih banyak mitra, sda kita optimalkan, konsumsi dalam negeri lebih kuat buat tarif as",2,"positive",6808
"@hexagrap_id Prabowo kasih solusi mudah buat cek kesehatan, manfaatkan yang gratis yuk","prabowo kasih solusi mudah buat cek kesehatan, manfaatkan yang gratis yuk",2,"positive",7522
"@dheppylovelly Kerja keras pemerintah bikin IHSG lompat 4,79% Ekonomi kita siap mendunia nih","kerja keras pemerintah bikin ihsg lompat 4,79% ekonomi kita siap mendunia nih",1,"neutral",9752
"Ya Allah 😔 Ampunilah dosa rakyat Indonesia. Masukkan lah ke surga para rakyat Indonesia. Jajarkanlah pemerintahan Indonesia dengan siksaan yang sama dengan Firaun. Aamiin","ya allah 😔 ampunilah dosa rakyat indonesia. masukkan lah ke surga para rakyat indonesia. jajarkanlah pemerintahan indonesia dengan siksaan yang sama dengan firaun. aamiin",0,"negative",383
"@03__nakula Sekalian aja semua pejabat kasus kriminal/korupsi harus ada izin @prabowo @gibran_tweet @jokowi","sekalian aja semua pejabat kasus kriminal/korupsi harus ada izin",1,"neutral",1789
"Pada 100 hari pertama Kabinet Merah Putih yang dipimpin oleh Presiden Prabowo Subianto sudah banyak  program pemerintah yang berdampak positif bagi Masyarakat, selain itu Indonesia saat ini sudah mampu menunjukan kepercayan global terhadap perekonomian Indonesia. https://t.co/B9O50yHKk0","pada 100 hari pertama kabinet merah putih yang dipimpin oleh presiden prabowo subianto sudah banyak program pemerintah yang berdampak positif bagi masyarakat, selain itu indonesia saat ini sudah mampu menunjukan kepercayan global terhadap perekonomian indonesia.",2,"positive",4401
"@M45Broo_ Kinerja presiden Prabowo Belum bisa dinalai, karena beluau masih dibawah bayang2 Jokowi,.., Jika Jokowi semua orang pintar tau lah dia masuk dominasi tokoh terkorup didunia versi OCCRP,...!!","kinerja presiden prabowo belum bisa dinalai, karena beluau masih dibawah bayang2 jokowi,.., jika jokowi semua orang pintar tau lah dia masuk dominasi tokoh terkorup didunia versi occrp,...!!",2,"positive",2094
"Presiden Prabowo Subianto @prabowo telah meluncurkan Program Makan Bergizi Gratis (MBG)—sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia. https://t.co/HBU7AfnC3m","presiden prabowo subianto telah meluncurkan program makan bergizi gratis (mbg)—sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di indonesia.",2,"positive",3320
"@toe_giman @prabowo Minta bantuan netizen mas, jgn berharap bantuan dari presiden, semoga Allah selalu melindungi","minta bantuan netizen mas, jgn berharap bantuan dari presiden, semoga allah selalu melindungi",2,"positive",6186
"@dheppylovelly Teman-teman, yuk dukung pemerintah bareng, IHSG naik, ekonomi Indonesia solid!","teman-teman, yuk dukung pemerintah bareng, ihsg naik, ekonomi indonesia solid!",1,"neutral",9725
"@hermawan_devina Mending percepat bangun kereta/tol di kalimantan. Saya mohon ya pak🙏🏼 @prabowo @gibran_tweet","mending percepat bangun kereta/tol di kalimantan. saya mohon ya pak🙏🏼",1,"neutral",2716
"Saya memang tidak suka dengan beberapa kebijakan presiden yang tidak pro rakyat, tapi klo sudah menyangkut ancaman pembunuhan pada pak @prabowo kami sebagai rakyat akan membelanya,smoga semuanya baik2 saja dala kedamaian.","saya memang tidak suka dengan beberapa kebijakan presiden yang tidak pro rakyat, tapi klo sudah menyangkut ancaman pembunuhan pada pak kami sebagai rakyat akan membelanya,smoga semuanya baik2 saja dala kedamaian.",0,"negative",40
"Mungkin pemberantasan korupsi masih jadi isu penting bagi publik. Tetaplah konsisten pada pemberantasan korupsi.  @prabowo","mungkin pemberantasan korupsi masih jadi isu penting bagi publik. tetaplah konsisten pada pemberantasan korupsi.",0,"negative",6774
"guys aku open diluar mata kuliah teknik dan sains juga ya! team yang bantu lulus S1 dan S2 yaa 🤩

- Hukum
- Psikologi
- Kedokteran
- Kesehatan 
- Ekonomi
- Akutansi
- Manajemen
- Ilmu pemerintahan
- Pendidikan
- Pertanian
- dll.

yuk fast respon! ✨ 
#zonauang #jokitugas #zonaba","guys aku open diluar mata kuliah teknik dan sains juga ya! team yang bantu lulus s1 dan s2 yaa 🤩 - hukum - psikologi - kedokteran - kesehatan - ekonomi - akutansi - manajemen - ilmu pemerintahan - pendidikan - pertanian - dll. yuk fast respon! ✨",2,"positive",8631
"Pertemuan Datuk Seri Anwar Ibrahim dan Presiden Indonesia, Prabowo Subianto adalah untuk membincangkan mengenai isu serantau yang penting termasuk tarif baharu yang diterapkan Amerika Syarikat (AS) terhadap negara ASEAN.  Kreadit: prime minister's office of Malaysia #anwaribrahim https://t.co/6BbrkwX74G","pertemuan datuk seri anwar ibrahim dan presiden indonesia, prabowo subianto adalah untuk membincangkan mengenai isu serantau yang penting termasuk tarif baharu yang diterapkan amerika syarikat (as) terhadap negara asean. kreadit: prime minister's office of malaysia",1,"neutral",7122
"Mata uang lemah adalah cermin daripada ekonomi yang lemah. Kalau ekonomi kuat, mata uang kita kuat,"" ucap Prabowo (22/9/2018)

#negaraOmonOmon https://t.co/Ii5GooAwdP","mata uang lemah adalah cermin daripada ekonomi yang lemah. kalau ekonomi kuat, mata uang kita kuat,"" ucap prabowo (22/9/2018)",0,"negative",4952
"Halo sobat #intress
Menilik 100 hari pertama Kabinet Merah Putih. Berbagai langkah strategis telah diambil untuk memastikan fondasi kuat menuju Indonesia Emas 2045. Dengan kebijakan yang terarah, kami akan terus bekerja mendukung program Presiden @prabowo dan Wapres Gibran R. R. https://t.co/gAWu0omy6Y","halo sobat menilik 100 hari pertama kabinet merah putih. berbagai langkah strategis telah diambil untuk memastikan fondasi kuat menuju indonesia emas 2045. dengan kebijakan yang terarah, kami akan terus bekerja mendukung program presiden dan wapres gibran r. r.",2,"positive",4537
"Menghadiri Sidang Kabinet Paripurna Kabinet Merah Putih yang dipimpin Bapak Presiden Prabowo Subianto @prabowo @presidenrepublikindonesia di Istana Kepresidenan Jakarta (Jumat, 21/3). https://t.co/boFX56Zs3v","menghadiri sidang kabinet paripurna kabinet merah putih yang dipimpin bapak presiden prabowo subianto di istana kepresidenan jakarta (jumat, 21/3).",1,"neutral",643
"@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @gtobing2903 @jatmiko99604253 Tidak ditekan tapi didikte asing tanpa malu, meskipun pelarian hukum di negaranya https://t.co/7T94XX8gyy","tidak ditekan tapi didikte asing tanpa malu, meskipun pelarian hukum di negaranya",0,"negative",8267
"Lalu Presiden Prabowo jawab soal tarif ini dalam wawancara bersama 6 Pimred besar:

“Itu hak mereka bela kepentingan nasionalnya.”

Pertanyaannya: di mana pembelaan kita terhadap kepentingan nasional kita sendiri?
Kepemimpinan hukum harus aktif, bukan reaktif.","lalu presiden prabowo jawab soal tarif ini dalam wawancara bersama 6 pimred besar: “itu hak mereka bela kepentingan nasionalnya.” pertanyaannya: di mana pembelaan kita terhadap kepentingan nasional kita sendiri? kepemimpinan hukum harus aktif, bukan reaktif.",1,"neutral",6574
"@Fahrihamzah Pemimpin itu bukan hanya dengan hati, tapi juga akalnya dimaksimalkan. Kelemahan terbesar Pak Prabowo adalah tidak tau prioritas. Mengutamakan proyek jangka panjang yg hasilnya belum jelas seperti MBG, IKN, dan Danantara dibandingkan uang nya untuk menjaga stabilitas ekonomi.","pemimpin itu bukan hanya dengan hati, tapi juga akalnya dimaksimalkan. kelemahan terbesar pak prabowo adalah tidak tau prioritas. mengutamakan proyek jangka panjang yg hasilnya belum jelas seperti mbg, ikn, dan danantara dibandingkan uang nya untuk menjaga stabilitas ekonomi.",2,"positive",8041
"Terkejut dgn Presiden Prabowo lumayan berani, lugas dgn argumentasinya, dan rendah hati utk mengakui kesalahannya. Blm lagi bagian blak2an blg dituduh mau ngebunuh Suharto dsb.

Argumen Danantara dan MBG pun bkn angan2. The will-be success story’s abt the right decision making.","terkejut dgn presiden prabowo lumayan berani, lugas dgn argumentasinya, dan rendah hati utk mengakui kesalahannya. blm lagi bagian blak2an blg dituduh mau ngebunuh suharto dsb. argumen danantara dan mbg pun bkn angan2. the will-be success story’s abt the right decision making.",1,"neutral",7658
"Tiap hari bejar bjirr gegara liat blunder pemerintahan, ada aja gebrakannya ckckck","tiap hari bejar bjirr gegara liat blunder pemerintahan, ada aja gebrakannya ckckck",0,"negative",8682
"@kompascom Kirain udah gak butuh bantuan masyarakat, ternyata masih butuh ye, bsk2 klo ada polisi yg di begal lg, masyarakat wajib minta bayaran dulu sih, baru di bantuin dah itu si polisi 
@prabowo @DivHumas_Polri @Divpropam @DPR_RI @Opposite6888","kirain udah gak butuh bantuan masyarakat, ternyata masih butuh ye, bsk2 klo ada polisi yg di begal lg, masyarakat wajib minta bayaran dulu sih, baru di bantuin dah itu si polisi",2,"positive",5681
"Dengan tegas menyuarakan komitmen pemerintah untuk membangun ekonomi yang mandiri dan berdaulat. Saatnya Indonesia berdiri tegak di atas kekuatan sendiri! https://t.co/7rrtAw6J3I","dengan tegas menyuarakan komitmen pemerintah untuk membangun ekonomi yang mandiri dan berdaulat. saatnya indonesia berdiri tegak di atas kekuatan sendiri!",2,"positive",10023
"@hexagrap_id Dari Prabowo, solusi jangka panjang buat relokasi banjir karena Program 3 Juta Rumah bikin hunian lebih aman","dari prabowo, solusi jangka panjang buat relokasi banjir karena program 3 juta rumah bikin hunian lebih aman",1,"neutral",7553
"Optimisme ekonomi bertumbuh berkat stimulus Prabowo selama Ramadan hingga Idul Fitri #BerkahRamadan2025","optimisme ekonomi bertumbuh berkat stimulus prabowo selama ramadan hingga idul fitri",2,"positive",6349
"163 HARI PRESIDEN RI @prabowo 

#IndonesiaGelap

Jangan berhenti utk bergerak bersama aktifis, mahasiswa/siswi dan penegak hukum UNTUK segera ADILI JOKOWI KELUARGA DAN KRONINYA.
Rakyat menunggu Yth @prabowo
Utk bersih bersih
👇
https://t.co/WM7QeS7hVV","163 hari presiden ri jangan berhenti utk bergerak bersama aktifis, mahasiswa/siswi dan penegak hukum untuk segera adili jokowi keluarga dan kroninya. rakyat menunggu yth utk bersih bersih 👇",2,"positive",8459
"@susipudjiastuti @prabowo Bagaimana menurut ibu @susipudjiastuti Hukum sudah ga ada Aji nya lagi sekarang!! https://t.co/Po6RGIqtkC","bagaimana menurut ibu hukum sudah ga ada aji nya lagi sekarang!!",1,"neutral",8183
"Katanya Indonesia gelap, tapi faktanya justru sebaliknya. Pemerintah terus bergerak maju—dari menjaga kestabilan ekonomi, menurunkan harga pangan, hingga mendorong pembangunan infrastruktur di berbagai daerah.
#IndonesiaMaju #FaktaBukanNarasi #KerjaNyata #OptimisIndonesia https://t.co/o75yVySt6v","katanya indonesia gelap, tapi faktanya justru sebaliknya. pemerintah terus bergerak maju—dari menjaga kestabilan ekonomi, menurunkan harga pangan, hingga mendorong pembangunan infrastruktur di berbagai daerah.",1,"neutral",9474
"Meski global penuh ketidakpastian, pemerintah sigap jaga kestabilan ekonomi nasional. Pasar tetap aman, rupiah tetap tangguh. #EkonomiMaju #EkonomiAman #EkonomiTerjaga #RupiahAman https://t.co/AYQMjEoVFk","meski global penuh ketidakpastian, pemerintah sigap jaga kestabilan ekonomi nasional. pasar tetap aman, rupiah tetap tangguh.",2,"positive",10033
"@kompascom kadang liat solusi yg diberikan oleh pak prabowo ini kyk liat anak kecil yg ditanya trus dijawab dengan asal jeplak. masuk di logika tapi seperti sulit untuk percayanya dan realisasinya 🤣","kadang liat solusi yg diberikan oleh pak prabowo ini kyk liat anak kecil yg ditanya trus dijawab dengan asal jeplak. masuk di logika tapi seperti sulit untuk percayanya dan realisasinya 🤣",2,"positive",7188
"@kumparan Lihat komen2 rakyatmu di berita ini pak @prabowo @ListyoSigitP ... hampir semua tdk percaya dan  menganggap hanya omon2 sj. Ormas pasang wajah presiden sj aman2 sj... apalagi cuman malak2 PKL dan umkm.","lihat komen2 rakyatmu di berita ini pak ... hampir semua tdk percaya dan menganggap hanya omon2 sj. ormas pasang wajah presiden sj aman2 sj... apalagi cuman malak2 pkl dan umkm.",2,"positive",6214
"@hexagrap_id Solusi relokasi banjir kini makin jelas dengan Program 3 Juta Rumah dari Prabowo, menjawab kebutuhan hunian","solusi relokasi banjir kini makin jelas dengan program 3 juta rumah dari prabowo, menjawab kebutuhan hunian",0,"negative",7562
"@FayaAtika @grok @prabowo $1=Rp17K aja udah bikin tekor banyak cuma buat bayar utang, saatnya oroyek2 PSN dan MBG yg gada guna dipangkas, danantara kan belum jelas outcome nya kyk apa, mana isinya garong semua lagi","$1=rp17k aja udah bikin tekor banyak cuma buat bayar utang, saatnya oroyek2 psn dan mbg yg gada guna dipangkas, danantara kan belum jelas outcome nya kyk apa, mana isinya garong semua lagi",2,"positive",7804
"Dengan langkah tegas, Presiden Prabowo instruksikan penghematan anggaran untuk dialokasikan ke program makan bergizi dan renovasi sekolah. #PenghematanUntukRakyat #AntiKorupsi #PrabowoIncarKoruptor https://t.co/d8Warp64aY","dengan langkah tegas, presiden prabowo instruksikan penghematan anggaran untuk dialokasikan ke program makan bergizi dan renovasi sekolah.",2,"positive",3316
